order_id,customer_id,order_date,amount,category,returned
O005945,C00935,2026-04-11,7112.99,beauty,0
O005946,C00935,2026-05-29,10025.32,home,0
O005947,C00935,2026-03-28,14727.79,grocery,0
O005948,C00935,2026-03-29,944.52,home,0
O005949,C00706,2026-06-20,5141.85,grocery,0
O005950,C00706,2026-08-16,8494.34,grocery,1
O005951,C00706,2026-07-07,8355.95,beauty,0
O005952,C00706,2026-03-19,5450.75,apparel,0
O005953,C00706,2026-03-15,12632.82,home,0
O005954,C00706,2026-04-15,6152.61,beauty,0
O005955,C00706,2026-05-07,2767.75,home,0
O005956,C00706,2026-05-22,7551.85,beauty,0
O005957,C00706,2026-06-19,10581.35,beauty,1
O005958,C00706,2026-05-31,14551.76,beauty,1
O005959,C00208,2026-03-28,12653.24,home,0
O005960,C00208,2026-07-20,748.11,electronics,0
O005961,C00208,2026-05-22,12996.28,apparel,0
O005962,C00439,2026-04-19,5493.8,electronics,0
O005963,C00439,2026-03-18,5667.94,electronics,0
O005964,C00439,2026-06-09,3226.0,electronics,0
O005965,C00439,2026-03-11,3686.87,electronics,1
O005966,C00439,2026-04-06,12191.76,home,0
O005967,C00439,2026-06-23,5398.86,beauty,0
O005968,C00439,2026-05-25,5789.27,apparel,0
O005969,C00439,2026-06-04,1403.28,apparel,0
O005970,C00001,2026-07-21,6802.36,home,0
O005971,C00001,2026-07-13,5818.03,home,0
O005972,C00001,2026-04-10,5670.89,electronics,0
O005973,C00001,2026-03-19,5002.15,beauty,0
O005974,C00001,2026-04-07,4993.97,beauty,0
O005975,C00001,2026-08-07,14023.56,electronics,0
O005976,C00001,2026-03-15,14006.37,grocery,0
O005977,C00001,2026-03-15,6690.49,home,0
O005978,C00001,2026-07-02,6247.85,apparel,0
O005979,C00001,2026-05-13,6008.65,electronics,0
O005980,C00001,2026-08-07,3163.68,home,0
O005981,C00468,2026-08-09,6121.02,electronics,0
O005982,C00468,2026-04-23,7190.0,apparel,0
O005983,C00468,2026-05-23,14909.16,beauty,0
O005984,C00468,2026-08-29,12078.95,electronics,0
O005985,C00468,2026-08-11,3892.1,electronics,0
O005986,C00468,2026-05-28,1773.85,apparel,0
O005987,C00468,2026-07-27,9171.01,beauty,0
O005988,C00468,2026-04-04,3490.1,apparel,0
O005989,C00468,2026-03-22,9174.45,beauty,0
O005990,C00468,2026-06-27,10334.4,apparel,0
O005991,C00468,2026-05-17,12950.98,home,0
O005992,C00452,2026-04-16,13068.08,apparel,1
O005993,C00452,2026-05-27,11517.37,beauty,0
O005994,C00452,2026-06-22,13467.81,beauty,0
O005995,C00452,2026-06-30,12934.15,apparel,0
O005996,C00452,2026-03-15,6757.65,apparel,0
O005997,C00452,2026-03-10,10723.9,apparel,0
O005998,C00162,2026-05-13,3802.99,apparel,1
O005999,C00162,2026-06-07,1680.63,electronics,1
O006000,C00162,2026-06-09,9367.66,apparel,1
O006001,C00162,2026-07-04,2875.25,home,0
O006002,C00162,2026-05-08,3422.54,home,0
O006003,C00162,2026-03-14,1337.85,grocery,0
O006004,C00162,2026-03-20,13375.03,electronics,0
O006005,C00162,2026-03-27,7404.09,home,0
O006006,C00162,2026-06-13,5125.36,home,0
O006007,C00162,2026-04-25,2164.51,beauty,0
O006008,C00128,2026-04-04,6805.71,beauty,0
O006009,C00128,2026-05-12,9257.47,electronics,0
O006010,C00017,2026-08-10,10834.33,beauty,1
O006011,C00017,2026-06-26,14774.82,apparel,0
O006012,C00017,2026-03-11,3009.28,beauty,0
O006013,C00017,2026-03-14,10953.18,apparel,0
O006014,C00017,2026-08-11,7543.62,beauty,0
O006015,C00471,2026-06-06,14106.73,beauty,0
O006016,C00471,2026-04-19,7741.61,electronics,0
O006017,C00471,2026-07-06,6206.59,home,0
O006018,C00471,2026-06-06,715.67,beauty,0
O006019,C00471,2026-03-26,8510.12,electronics,1
O006020,C00471,2026-04-14,12024.29,home,0
O006021,C00471,2026-08-02,2791.15,grocery,0
O006022,C00471,2026-08-07,2288.5,home,0
O006023,C00471,2026-03-15,12414.15,beauty,0
O006024,C00857,2026-07-14,571.99,beauty,0
O006025,C00857,2026-06-04,11451.58,grocery,0
O006026,C00857,2026-04-11,6965.61,apparel,0
O006027,C00857,2026-04-09,13912.25,beauty,0
O006028,C00857,2026-03-27,502.76,electronics,0
O006029,C00857,2026-03-30,6251.12,grocery,0
O006030,C00803,2026-04-17,9624.1,beauty,0
O006031,C00803,2026-06-21,11993.31,beauty,0
O006032,C00803,2026-08-13,4456.05,beauty,0
O006033,C00803,2026-05-21,9046.69,grocery,0
O006034,C00803,2026-06-26,7983.96,apparel,0
O006035,C00803,2026-03-17,10575.05,grocery,0
O006036,C00803,2026-07-31,11303.86,grocery,0
O006037,C00803,2026-06-15,12679.07,grocery,0
O006038,C00803,2026-06-08,4088.01,grocery,0
O006039,C00803,2026-08-27,8962.38,grocery,0
O006040,C00803,2026-03-23,12263.85,electronics,0
O006041,C00803,2026-07-14,9079.07,apparel,0
O006042,C00642,2026-05-23,3482.23,apparel,0
O006043,C00642,2026-06-13,14637.79,home,0
O006044,C00642,2026-04-05,1791.01,electronics,0
O006045,C00642,2026-04-14,8356.37,grocery,0
O006046,C00102,2026-04-01,13045.25,electronics,0
O006047,C00102,2026-03-13,4538.25,home,0
O006048,C00102,2026-08-12,539.37,electronics,0
O006049,C00102,2026-08-15,6921.32,apparel,0
O006050,C00102,2026-04-27,3138.7,grocery,0
O006051,C00102,2026-05-09,10637.03,home,0
O006052,C00102,2026-08-24,4712.52,apparel,0
O006053,C00102,2026-09-04,10812.45,grocery,0
O006054,C00102,2026-07-24,1243.95,grocery,0
O006055,C00102,2026-08-06,8037.43,apparel,0
O006056,C00102,2026-05-02,8030.14,grocery,0
O006057,C00102,2026-07-31,1149.79,grocery,0
O006058,C00048,2026-05-27,1432.41,apparel,0
O006059,C00048,2026-08-09,4054.64,home,0
O006060,C00048,2026-03-30,7172.82,grocery,0
O006061,C00048,2026-06-13,14595.26,home,0
O006062,C00048,2026-03-30,11369.66,home,0
O006063,C00048,2026-06-27,10394.47,grocery,0
O006064,C00050,2026-04-10,12012.66,apparel,0
O006065,C00050,2026-06-23,8261.18,electronics,0
O006066,C00050,2026-08-12,12913.78,beauty,0
O006067,C00050,2026-03-22,6106.08,electronics,0
O006068,C00050,2026-06-09,8282.15,grocery,1
O006069,C00050,2026-08-17,6432.56,beauty,0
O006070,C00781,2026-03-10,13542.76,beauty,0
O006071,C00781,2026-06-05,6273.37,home,0
O006072,C00781,2026-04-27,10082.99,grocery,0
O006073,C00781,2026-05-07,5040.36,home,0
O006074,C00781,2026-04-25,5475.36,apparel,0
O006075,C00781,2026-05-27,6635.01,electronics,0
O006076,C00781,2026-03-19,5980.3,beauty,1
O006077,C00781,2026-04-06,11867.38,beauty,0
O006078,C00699,2026-08-16,4580.2,electronics,0
O006079,C00699,2026-04-21,6396.43,home,0
O006080,C00699,2026-08-03,1865.72,apparel,0
O006081,C00699,2026-05-06,12965.15,home,0
O006082,C00699,2026-05-04,7830.69,grocery,1
O006083,C00699,2026-08-22,4652.76,apparel,0
O006084,C00699,2026-08-08,12547.86,apparel,0
O006085,C00699,2026-08-31,13708.6,beauty,0
O006086,C00699,2026-04-03,11700.31,home,1
O006087,C00699,2026-04-13,13048.77,electronics,0
O006088,C00352,2026-05-18,13263.88,home,0
O006089,C00352,2026-04-06,4236.38,apparel,0
O006090,C00352,2026-03-27,6344.82,apparel,0
O006091,C00352,2026-07-12,10497.19,electronics,1
O006092,C00352,2026-05-25,11117.5,apparel,0
O006093,C00352,2026-03-11,9248.09,home,1
O006094,C00352,2026-04-05,3425.09,grocery,0
O006095,C00352,2026-05-14,11621.32,electronics,1
O006096,C00352,2026-04-13,7291.77,beauty,0
O006097,C00808,2026-04-19,2283.46,home,0
O006098,C00808,2026-09-01,2546.99,home,0
O006099,C00808,2026-07-01,5629.9,grocery,0
O006100,C00808,2026-04-30,493.78,home,0
O006101,C00808,2026-08-02,7121.37,home,0
O006102,C00808,2026-03-24,5851.32,beauty,0
O006103,C00808,2026-04-05,7788.76,electronics,0
O006104,C00808,2026-07-29,7624.5,apparel,0
O006105,C00808,2026-09-02,10249.41,home,0
O006106,C00808,2026-07-15,9530.68,grocery,0
O006107,C00808,2026-07-28,9970.56,beauty,1
O006108,C00497,2026-03-12,9864.9,electronics,0
O006109,C00497,2026-06-30,14550.87,home,0
O006110,C00580,2026-04-30,11511.78,home,0
O006111,C00580,2026-05-07,9274.71,electronics,0
O006112,C00580,2026-07-31,12712.45,apparel,0
O006113,C00580,2026-08-15,1716.62,beauty,1
O006114,C00580,2026-06-03,7226.13,grocery,0
O006115,C00580,2026-08-10,5629.84,home,0
O006116,C00580,2026-08-19,1971.08,home,0
O006117,C00580,2026-06-09,13520.5,home,1
O006118,C00580,2026-08-27,10395.02,apparel,0
O006119,C00580,2026-04-13,7662.65,apparel,0
O006120,C00134,2026-05-20,10536.07,home,0
O006121,C00134,2026-07-06,6478.18,apparel,0
O006122,C00134,2026-03-13,3530.81,beauty,0
O006123,C00134,2026-04-18,9749.53,grocery,1
O006124,C00134,2026-07-17,9453.85,home,0
O006125,C00134,2026-04-13,6473.85,beauty,0
O006126,C00134,2026-05-29,7890.4,electronics,0
O006127,C00134,2026-07-11,6818.75,electronics,0
O006128,C00134,2026-07-08,2972.36,grocery,0
O006129,C00134,2026-05-16,14509.11,electronics,0
O006130,C00134,2026-05-09,14731.37,grocery,0
O006131,C00951,2026-07-27,2498.85,apparel,1
O006132,C00951,2026-08-19,12379.02,grocery,1
O006133,C00951,2026-09-04,8366.76,electronics,1
O006134,C00561,2026-03-27,2422.85,beauty,0
O006135,C00561,2026-04-21,9482.7,grocery,0
O006136,C00561,2026-09-04,2527.11,apparel,1
O006137,C00561,2026-04-03,10285.85,grocery,0
O006138,C00561,2026-06-08,10713.91,beauty,1
O006139,C00561,2026-05-27,4309.17,grocery,0
O006140,C00561,2026-03-24,6885.91,grocery,0
O006141,C00561,2026-07-13,7150.43,beauty,0
O006142,C00346,2026-06-07,4114.5,beauty,0
O006143,C00346,2026-07-04,4915.21,apparel,0
O006144,C00346,2026-08-14,1437.69,grocery,0
O006145,C00346,2026-05-06,10376.71,beauty,0
O006146,C00346,2026-07-26,7102.7,electronics,0
O006147,C00346,2026-06-25,1252.59,beauty,0
O006148,C00346,2026-03-13,8500.05,home,0
O006149,C00346,2026-07-18,14817.22,beauty,0
O006150,C00346,2026-04-04,12453.58,apparel,0
O006151,C00346,2026-04-30,8392.26,beauty,0
O006152,C00346,2026-05-14,8019.32,apparel,0
O006153,C00291,2026-08-16,9027.06,electronics,0
O006154,C00291,2026-07-21,14054.12,grocery,0
O006155,C00930,2026-05-17,5205.97,electronics,0
O006156,C00930,2026-06-30,12167.02,electronics,1
O006157,C00331,2026-06-21,9760.56,electronics,0
O006158,C00331,2026-05-16,2267.08,electronics,0
O006159,C00331,2026-03-30,7480.28,beauty,0
O006160,C00331,2026-05-22,11478.25,grocery,0
O006161,C00275,2026-03-16,992.01,grocery,0
O006162,C00275,2026-04-03,7371.4,apparel,0
O006163,C00507,2026-03-29,3695.23,home,0
O006164,C00507,2026-03-29,7817.3,beauty,0
O006165,C00507,2026-06-28,9229.84,beauty,0
O006166,C00507,2026-07-16,3866.37,home,0
O006167,C00507,2026-03-30,7515.2,beauty,0
O006168,C00507,2026-05-10,6382.36,grocery,0
O006169,C00507,2026-06-21,13015.96,apparel,0
O006170,C00507,2026-06-29,10450.6,electronics,0
O006171,C00507,2026-09-04,6801.21,electronics,0
O006172,C00507,2026-08-19,12646.01,apparel,0
O006173,C00507,2026-03-26,5140.26,electronics,0
O006174,C00217,2026-04-11,4978.89,electronics,0
O006175,C00217,2026-08-12,9762.5,grocery,0
O006176,C00217,2026-05-31,9171.51,apparel,0
O006177,C00217,2026-06-21,10750.35,home,0
O006178,C00217,2026-08-27,4874.34,grocery,0
O006179,C00217,2026-05-26,1838.66,electronics,0
O006180,C00217,2026-08-03,4835.96,beauty,0
O006181,C00217,2026-07-23,9875.59,electronics,0
O006182,C00217,2026-05-03,14062.27,home,0
O006183,C00217,2026-07-29,3217.25,grocery,0
O006184,C00217,2026-07-04,1973.31,beauty,0
O006185,C00217,2026-08-11,11713.73,grocery,0
O006186,C00845,2026-06-21,13128.86,grocery,0
O006187,C00845,2026-08-27,1085.52,apparel,0
O006188,C00845,2026-05-28,14610.78,home,0
O006189,C00440,2026-04-27,4591.26,beauty,0
O006190,C00440,2026-06-10,8745.22,home,0
O006191,C00440,2026-06-24,11490.85,apparel,0
O006192,C00440,2026-05-31,6521.9,beauty,0
O006193,C00440,2026-08-09,12271.73,electronics,0
O006194,C00440,2026-08-26,14083.19,grocery,0
O006195,C00440,2026-09-01,3513.86,beauty,0
O006196,C00224,2026-06-16,14190.08,home,0
O006197,C00224,2026-07-17,13779.85,grocery,0
O006198,C00224,2026-05-29,10139.59,beauty,0
O006199,C00224,2026-04-02,7782.95,grocery,0
O006200,C00224,2026-04-19,3363.15,electronics,0
O006201,C00224,2026-06-07,12499.04,home,0
O006202,C00224,2026-05-21,13849.97,home,0
O006203,C00224,2026-03-20,14940.17,apparel,0
O006204,C00224,2026-09-01,4711.26,beauty,0
O006205,C00224,2026-03-10,11124.9,electronics,0
O006206,C00408,2026-06-14,11161.33,grocery,0
O006207,C00408,2026-06-19,6663.05,beauty,0
O006208,C00408,2026-04-30,7158.49,apparel,0
O006209,C00408,2026-05-08,11982.22,beauty,0
O006210,C00408,2026-06-05,6015.01,electronics,0
O006211,C00408,2026-04-28,9593.19,home,0
O006212,C00408,2026-03-13,9859.44,beauty,0
O006213,C00408,2026-06-16,13998.8,grocery,0
O006214,C00408,2026-08-01,1235.54,electronics,0
O006215,C00408,2026-04-22,14240.08,apparel,0
O006216,C00548,2026-06-02,1355.54,home,0
O006217,C00548,2026-08-15,1753.56,home,0
O006218,C00548,2026-07-14,10114.4,beauty,0
O006219,C00815,2026-06-25,4050.64,grocery,0
O006220,C00815,2026-03-26,7456.75,beauty,0
O006221,C00065,2026-06-26,10868.79,apparel,0
O006222,C00065,2026-03-30,4542.65,apparel,0
O006223,C00065,2026-06-28,11628.56,electronics,0
O006224,C00065,2026-03-15,6543.86,home,0
O006225,C00065,2026-06-12,11311.79,grocery,0
O006226,C00065,2026-05-04,8901.6,apparel,0
O006227,C00871,2026-07-07,3072.53,beauty,0
O006228,C00871,2026-08-20,2109.78,beauty,0
O006229,C00871,2026-06-27,6383.79,electronics,0
O006230,C00367,2026-04-03,3835.5,apparel,0
O006231,C00367,2026-03-25,13849.27,apparel,0
O006232,C00715,2026-06-01,10574.54,apparel,0
O006233,C00715,2026-05-06,8949.23,electronics,0
O006234,C00715,2026-03-17,14831.94,beauty,1
O006235,C00715,2026-03-18,8439.78,beauty,0
O006236,C00681,2026-05-26,13004.39,grocery,0
O006237,C00681,2026-06-27,2500.88,home,0
O006238,C00681,2026-07-30,6233.0,home,0
O006239,C00681,2026-07-27,9366.69,apparel,0
O006240,C00681,2026-08-04,12917.7,electronics,0
O006241,C00681,2026-06-19,12816.55,home,0
O006242,C00681,2026-08-15,4815.4,beauty,0
O006243,C00681,2026-08-05,1917.64,beauty,0
O006244,C00681,2026-08-29,11348.64,beauty,0
O006245,C00651,2026-04-17,8892.98,home,1
O006246,C00651,2026-05-24,9749.83,grocery,0
O006247,C00651,2026-07-05,5533.42,apparel,0
O006248,C00651,2026-07-28,7443.72,beauty,0
O006249,C00651,2026-07-08,13247.74,electronics,0
O006250,C00470,2026-04-02,14540.57,grocery,0
O006251,C00470,2026-08-17,14600.2,home,0
O006252,C00470,2026-04-16,11010.53,apparel,0
O006253,C00470,2026-08-08,11792.39,home,0
O006254,C00470,2026-05-11,13902.79,home,0
O006255,C00470,2026-04-22,6170.15,apparel,0
O006256,C00749,2026-05-02,8178.37,grocery,0
O006257,C00749,2026-06-21,7191.68,apparel,1
O006258,C00749,2026-04-30,1271.74,home,0
O006259,C00749,2026-06-16,11048.86,electronics,0
O006260,C00910,2026-06-01,2487.61,electronics,0
O006261,C00910,2026-04-30,10541.23,grocery,1
O006262,C00910,2026-06-04,7900.76,grocery,1
O006263,C00910,2026-03-16,3440.75,apparel,0
O006264,C00910,2026-06-14,418.74,electronics,0
O006265,C00910,2026-04-08,4495.6,beauty,1
O006266,C00910,2026-03-31,6701.07,electronics,1
O006267,C00751,2026-04-21,10565.97,home,0
O006268,C00751,2026-06-28,1178.69,grocery,0
O006269,C00751,2026-06-19,3875.17,home,0
O006270,C00751,2026-05-27,1539.32,electronics,0
O006271,C00751,2026-05-09,3977.51,beauty,0
O006272,C00751,2026-05-01,6364.53,electronics,0
O006273,C00751,2026-05-31,517.3,grocery,0
O006274,C00751,2026-04-14,7004.78,electronics,0
O006275,C00751,2026-04-06,6259.22,grocery,0
O006276,C00751,2026-07-25,4727.53,home,0
O006277,C00868,2026-08-22,12616.43,apparel,0
O006278,C00868,2026-03-10,12382.93,apparel,0
O006279,C00868,2026-04-10,12186.94,electronics,0
O006280,C00868,2026-03-21,4170.19,apparel,0
O006281,C00868,2026-04-10,788.63,apparel,1
O006282,C00868,2026-04-16,3019.79,grocery,0
O006283,C00868,2026-07-31,5228.04,home,0
O006284,C00868,2026-07-28,577.34,home,0
O006285,C00868,2026-06-12,2330.15,home,0
O006286,C00793,2026-07-20,11887.44,electronics,0
O006287,C00793,2026-07-31,7361.87,electronics,0
O006288,C00793,2026-04-06,4064.59,grocery,0
O006289,C00890,2026-08-24,6538.9,apparel,0
O006290,C00890,2026-03-11,11180.77,apparel,0
O006291,C00890,2026-05-17,12837.34,home,0
O006292,C00890,2026-08-31,14870.84,apparel,1
O006293,C00890,2026-05-11,8930.46,apparel,0
O006294,C00890,2026-03-09,993.72,beauty,0
O006295,C00890,2026-08-26,704.71,grocery,0
O006296,C00890,2026-04-18,12799.94,electronics,0
O006297,C00890,2026-08-03,4063.58,home,0
O006298,C00890,2026-04-20,8765.38,apparel,0
O006299,C00890,2026-03-09,2862.35,apparel,0
O006300,C00003,2026-03-20,14601.01,apparel,0
O006301,C00003,2026-03-13,11074.18,home,0
O006302,C00003,2026-03-12,12940.8,home,0
O006303,C00003,2026-06-23,3483.7,apparel,0
O006304,C00003,2026-06-17,4686.5,home,0
O006305,C00003,2026-05-21,6594.49,electronics,0
O006306,C00003,2026-04-26,8879.65,beauty,0
O006307,C00003,2026-08-10,4234.05,electronics,0
O006308,C00003,2026-05-04,8875.15,home,0
O006309,C00003,2026-07-31,11330.21,beauty,0
O006310,C00596,2026-07-25,8720.87,home,0
O006311,C00596,2026-05-26,7236.9,apparel,0
O006312,C00596,2026-06-05,12572.14,electronics,0
O006313,C00596,2026-04-24,2910.19,beauty,0
O006314,C00596,2026-07-02,6242.98,home,0
O006315,C00596,2026-03-30,1275.13,beauty,0
O006316,C00596,2026-07-05,6034.27,apparel,0
O006317,C00596,2026-03-09,3920.44,grocery,0
O006318,C00596,2026-03-09,13767.0,beauty,1
O006319,C00596,2026-06-17,4219.04,home,0
O006320,C00596,2026-06-18,6243.5,grocery,0
O006321,C00596,2026-06-28,2641.03,beauty,0
O006322,C00336,2026-08-05,6088.96,home,0
O006323,C00336,2026-08-07,5269.54,grocery,0
O006324,C00336,2026-06-27,10434.18,beauty,0
O006325,C00336,2026-03-26,9616.72,grocery,0
O006326,C00336,2026-04-01,5284.53,apparel,0
O006327,C00336,2026-04-26,3277.46,beauty,0
O006328,C00500,2026-04-01,7279.87,apparel,1
O006329,C00500,2026-05-26,12992.15,beauty,0
O006330,C00500,2026-08-11,11250.72,grocery,0
O006331,C00500,2026-03-09,5062.53,apparel,0
O006332,C00500,2026-03-13,4513.3,grocery,0
O006333,C00500,2026-06-29,11311.52,apparel,0
O006334,C00500,2026-08-22,684.17,electronics,0
O006335,C00500,2026-08-21,8214.48,home,0
O006336,C00500,2026-03-26,8976.49,apparel,0
O006337,C00466,2026-05-22,13374.46,grocery,0
O006338,C00466,2026-06-27,1434.31,electronics,0
O006339,C00466,2026-08-02,3601.67,grocery,0
O006340,C00466,2026-07-30,6086.68,grocery,0
O006341,C00466,2026-07-08,10511.18,electronics,0
O006342,C00466,2026-04-07,639.88,apparel,1
O006343,C00466,2026-08-15,5879.23,beauty,0
O006344,C00466,2026-04-23,11692.73,electronics,0
O006345,C00466,2026-04-04,4325.88,grocery,0
O006346,C00466,2026-07-20,7385.01,grocery,0
O006347,C00466,2026-06-13,580.76,apparel,0
O006348,C00378,2026-04-17,14694.42,home,0
O006349,C00378,2026-06-05,3187.95,home,0
O006350,C00378,2026-07-31,6797.72,apparel,0
O006351,C00378,2026-08-17,4386.18,apparel,0
O006352,C00378,2026-06-30,14874.98,apparel,0
O006353,C00378,2026-07-17,10627.21,home,0
O006354,C00378,2026-06-20,3315.19,apparel,0
O006355,C00378,2026-08-06,7062.14,grocery,0
O006356,C00899,2026-06-29,4718.46,apparel,0
O006357,C00899,2026-07-28,8718.06,grocery,0
O006358,C00899,2026-06-06,1474.88,electronics,0
O006359,C00899,2026-07-30,6380.09,beauty,0
O006360,C00899,2026-07-26,8637.21,electronics,0
O006361,C00899,2026-07-06,6937.02,electronics,0
O006362,C00899,2026-03-17,13368.4,apparel,0
O006363,C00899,2026-05-23,3543.9,electronics,0
O006364,C00899,2026-03-10,14352.21,electronics,0
O006365,C00899,2026-06-22,11843.43,grocery,0
O006366,C00899,2026-08-10,6199.88,apparel,0
O006367,C00712,2026-07-29,11388.95,apparel,0
O006368,C00712,2026-05-13,4300.98,home,0
O006369,C00712,2026-05-06,13789.34,beauty,0
O006370,C00712,2026-06-22,9954.83,apparel,0
O006371,C00712,2026-08-19,4322.39,electronics,0
O006372,C00712,2026-03-24,12435.21,grocery,0
O006373,C00712,2026-08-21,4199.94,electronics,0
O006374,C00712,2026-08-24,13015.14,beauty,0
O006375,C00712,2026-09-01,854.15,home,0
O006376,C00712,2026-06-23,1639.77,beauty,0
O006377,C00712,2026-05-30,4459.01,grocery,1
O006378,C00285,2026-06-10,11643.39,electronics,0
O006379,C00285,2026-04-28,9945.51,apparel,0
O006380,C00285,2026-05-23,868.19,grocery,0
O006381,C00285,2026-04-25,13260.99,beauty,0
O006382,C00285,2026-03-16,6241.72,grocery,0
O006383,C00285,2026-03-18,11295.45,electronics,0
O006384,C00285,2026-03-13,9152.66,apparel,0
O006385,C00285,2026-09-03,2093.31,apparel,0
O006386,C00285,2026-07-02,13461.18,home,0
O006387,C00285,2026-08-14,4138.66,apparel,0
O006388,C00285,2026-08-19,3380.09,apparel,0
O006389,C00285,2026-07-01,1202.34,beauty,0
O006390,C00768,2026-06-17,13943.7,electronics,0
O006391,C00768,2026-05-01,8290.11,electronics,0
O006392,C00768,2026-07-19,11871.91,electronics,1
O006393,C00768,2026-04-20,13291.27,beauty,0
O006394,C00768,2026-04-26,13190.5,electronics,0
O006395,C00768,2026-06-01,4848.72,electronics,0
O006396,C00768,2026-04-01,4760.79,beauty,0
O006397,C00768,2026-08-28,363.33,grocery,0
O006398,C00768,2026-03-27,9931.51,home,0
O006399,C00768,2026-07-27,2248.04,grocery,1
O006400,C00768,2026-08-18,9590.41,home,0
O006401,C00528,2026-04-25,14028.13,electronics,0
O006402,C00528,2026-06-03,9231.31,beauty,0
O006403,C00528,2026-03-25,7798.12,beauty,0
O006404,C00528,2026-03-27,12944.74,apparel,0
O006405,C00413,2026-06-18,851.39,beauty,0
O006406,C00413,2026-08-27,14568.2,beauty,0
O006407,C00413,2026-03-25,8790.65,home,1
O006408,C00413,2026-05-09,9728.81,electronics,0
O006409,C00413,2026-03-26,13191.58,electronics,0
O006410,C00413,2026-07-15,1511.3,home,0
O006411,C00413,2026-07-04,1055.57,grocery,0
O006412,C00413,2026-06-24,14497.43,apparel,0
O006413,C00413,2026-07-12,6275.84,home,0
O006414,C00413,2026-05-19,5255.89,home,0
O006415,C00413,2026-07-21,9943.02,home,0
O006416,C00096,2026-04-28,9605.05,home,1
O006417,C00096,2026-05-12,12188.27,beauty,0
